site,scenario,level,seed,policy,horizon_s,eligible_tasks,completed,overdue_en_route,overdue_assigned,run,registry_sha256
B,E3XB_L3_COMP_F1,L3,20240609,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240609/B1,6c5cc89d687f9e1e77ecc13753a50fa9315ccd3fdbf4ffc7487693db854d5e65
B,E3XB_L3_COMP_F1,L3,20240609,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240609/B2,6c5cc89d687f9e1e77ecc13753a50fa9315ccd3fdbf4ffc7487693db854d5e65
B,E3XB_L3_COMP_F1,L3,20240609,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240609/B4b,6c5cc89d687f9e1e77ecc13753a50fa9315ccd3fdbf4ffc7487693db854d5e65
B,E3XB_L3_COMP_F1,L3,20240610,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240610/B0,dbc9285237c1128c6c22e2f3c84595f7a5b4faf4a53c5ec7db5d040d82311165
B,E3XB_L3_COMP_F1,L3,20240610,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240610/B1,c0cba860da227dac969c90bc651469e21cefde1f00b8413d1c2e2b7023e4a094
B,E3XB_L3_COMP_F1,L3,20240610,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240610/B2,c0cba860da227dac969c90bc651469e21cefde1f00b8413d1c2e2b7023e4a094
B,E3XB_L3_COMP_F1,L3,20240610,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240610/B4b,c0cba860da227dac969c90bc651469e21cefde1f00b8413d1c2e2b7023e4a094
B,E3XB_L3_COMP_F1,L3,20240611,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240611/B0,87a815f55f306c5311e23332db341f501ab3a7b356722611f0a8c88b64e6e22d
B,E3XB_L3_COMP_F1,L3,20240611,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240611/B1,09a63f6f0166ece801db3ebca2de666d960f9a033dda83afecf091eb55bae55a
B,E3XB_L3_COMP_F1,L3,20240611,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240611/B2,09a63f6f0166ece801db3ebca2de666d960f9a033dda83afecf091eb55bae55a
B,E3XB_L3_COMP_F1,L3,20240611,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240611/B4b,09a63f6f0166ece801db3ebca2de666d960f9a033dda83afecf091eb55bae55a
B,E3XB_L3_COMP_F1,L3,20240612,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240612/B0,714f6616f69a4bfe524f9faa85e2d5a068be45c9d4bd3dd6a885f6d7bbe0521d
B,E3XB_L3_COMP_F1,L3,20240612,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240612/B1,8f04ceffe1f23de85c7ca052592f7984af3015d9b8b88960efb890bee4cd80e8
B,E3XB_L3_COMP_F1,L3,20240612,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240612/B2,8f04ceffe1f23de85c7ca052592f7984af3015d9b8b88960efb890bee4cd80e8
B,E3XB_L3_COMP_F1,L3,20240612,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240612/B4b,8f04ceffe1f23de85c7ca052592f7984af3015d9b8b88960efb890bee4cd80e8
B,E3XB_L3_COMP_F1,L3,20240613,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240613/B0,d24e7e7e21a5f9e7298e732620cc3517ce86a854121b713a8d195cb95dc57e6f
B,E3XB_L3_COMP_F1,L3,20240613,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240613/B1,5f1b2e37e67c0170ef51a5bb1ec6449286ddb669b63e4bfbd526fa79dcb7d6ff
B,E3XB_L3_COMP_F1,L3,20240613,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240613/B2,5f1b2e37e67c0170ef51a5bb1ec6449286ddb669b63e4bfbd526fa79dcb7d6ff
B,E3XB_L3_COMP_F1,L3,20240613,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240613/B4b,5f1b2e37e67c0170ef51a5bb1ec6449286ddb669b63e4bfbd526fa79dcb7d6ff
B,E3XB_L3_COMP_F1,L3,20240614,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240614/B0,1003774720180185b9b364694c9b224c75d4a2aaaca01e50718ff16d20dc4e24
B,E3XB_L3_COMP_F1,L3,20240614,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240614/B1,57b185fba51b8f6a0c34fc7b2eb2de73ca24dd78c407f5c90a57fcff8a34deb5
B,E3XB_L3_COMP_F1,L3,20240614,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240614/B2,57b185fba51b8f6a0c34fc7b2eb2de73ca24dd78c407f5c90a57fcff8a34deb5
B,E3XB_L3_COMP_F1,L3,20240614,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240614/B4b,57b185fba51b8f6a0c34fc7b2eb2de73ca24dd78c407f5c90a57fcff8a34deb5
B,E3XB_L3_COMP_F1,L3,20240615,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240615/B0,ceb5140b01af92542dfb567b6e41a8efe25ec6d9480cf394d1f6e59e373de3d3
B,E3XB_L3_COMP_F1,L3,20240615,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240615/B1,459bf028abe49ebee48cd34258c27903cabdf7736b68702adb82e7d4b3287b9c
B,E3XB_L3_COMP_F1,L3,20240615,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240615/B2,459bf028abe49ebee48cd34258c27903cabdf7736b68702adb82e7d4b3287b9c
B,E3XB_L3_COMP_F1,L3,20240615,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240615/B4b,459bf028abe49ebee48cd34258c27903cabdf7736b68702adb82e7d4b3287b9c
B,E3XB_L3_COMP_F1,L3,20240616,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240616/B0,4e56d065953670d4fb96d50ef8c0c30eaf6778d41757423eddc7da26c3d9cf8a
B,E3XB_L3_COMP_F1,L3,20240616,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240616/B1,6382c7b857ff24b4496f16a60ed56661ec3a571b0a53a7e21c29c856de66d2ae
B,E3XB_L3_COMP_F1,L3,20240616,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240616/B2,6382c7b857ff24b4496f16a60ed56661ec3a571b0a53a7e21c29c856de66d2ae
B,E3XB_L3_COMP_F1,L3,20240616,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240616/B4b,6382c7b857ff24b4496f16a60ed56661ec3a571b0a53a7e21c29c856de66d2ae
B,E3XB_L3_COMP_F1,L3,20240617,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240617/B0,6cba48fee874e1e008ece5319d060f2490b99db05254fbbb514a7c398d63321f
B,E3XB_L3_COMP_F1,L3,20240617,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240617/B1,b53d85124681981e33e004b30b3712b78a141015ff57c56b85e03cbf1e77e534
B,E3XB_L3_COMP_F1,L3,20240617,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240617/B2,b53d85124681981e33e004b30b3712b78a141015ff57c56b85e03cbf1e77e534
B,E3XB_L3_COMP_F1,L3,20240617,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240617/B4b,b53d85124681981e33e004b30b3712b78a141015ff57c56b85e03cbf1e77e534
B,E3XB_L3_COMP_F1,L3,20240618,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240618/B0,775dcc116d9b3d4007b45322b66883a48f0dfc14c299d269068aefabc454dba9
B,E3XB_L3_COMP_F1,L3,20240618,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240618/B1,30a2f874448408b9b980007fa76a2cc9854e1414e72c596e4553e7ed98881e4b
B,E3XB_L3_COMP_F1,L3,20240618,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240618/B2,30a2f874448408b9b980007fa76a2cc9854e1414e72c596e4553e7ed98881e4b
B,E3XB_L3_COMP_F1,L3,20240618,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240618/B4b,30a2f874448408b9b980007fa76a2cc9854e1414e72c596e4553e7ed98881e4b
B,E3XB_L3_COMP_F1,L3,20240619,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240619/B0,bd0ff6103026ab1bba391b7648d711b82ae0bf8cc59f852b9f0255457086ae23
B,E3XB_L3_COMP_F1,L3,20240619,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240619/B1,ead516800f2691e63e7f717f11c59a06e8b4fcc9575c34b15c06baedc556a941
B,E3XB_L3_COMP_F1,L3,20240619,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240619/B2,ead516800f2691e63e7f717f11c59a06e8b4fcc9575c34b15c06baedc556a941
B,E3XB_L3_COMP_F1,L3,20240619,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240619/B4b,ead516800f2691e63e7f717f11c59a06e8b4fcc9575c34b15c06baedc556a941
B,E3XB_L3_COMP_F1,L3,20240620,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240620/B0,b1f8615ee455f8130bc2cf535cb5f007a7a668bbb8b05d6d121a93a190bccb00
B,E3XB_L3_COMP_F1,L3,20240620,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240620/B1,15d665587eb70f6dfcf0196f09bce4aabf54e91d130167f73b160479b49b8c1c
B,E3XB_L3_COMP_F1,L3,20240620,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240620/B2,15d665587eb70f6dfcf0196f09bce4aabf54e91d130167f73b160479b49b8c1c
B,E3XB_L3_COMP_F1,L3,20240620,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F1/seed20240620/B4b,15d665587eb70f6dfcf0196f09bce4aabf54e91d130167f73b160479b49b8c1c
B,E3XB_L3_COMP_F2,L3,20240601,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240601/B0,63b72d552d771cb9d7a409477be93c3ef509e43f59cd7d6ae9e163be61c5a204
B,E3XB_L3_COMP_F2,L3,20240601,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240601/B1,66e62de8a302869cfed59219180b66cb4494c50cbeb626a0631b6c6e2eb91e01
B,E3XB_L3_COMP_F2,L3,20240601,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240601/B2,66e62de8a302869cfed59219180b66cb4494c50cbeb626a0631b6c6e2eb91e01
B,E3XB_L3_COMP_F2,L3,20240601,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240601/B4b,66e62de8a302869cfed59219180b66cb4494c50cbeb626a0631b6c6e2eb91e01
B,E3XB_L3_COMP_F2,L3,20240602,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240602/B0,dd53a091fec28872eb9c45ed0df83d67385c969661de2dafaecc79feac27b582
B,E3XB_L3_COMP_F2,L3,20240602,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240602/B1,1768876b52be422b866d1b4fa3bdb20b69bea04a9e8f4e1ee07d8213dc7d5cf2
B,E3XB_L3_COMP_F2,L3,20240602,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240602/B2,1768876b52be422b866d1b4fa3bdb20b69bea04a9e8f4e1ee07d8213dc7d5cf2
B,E3XB_L3_COMP_F2,L3,20240602,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240602/B4b,1768876b52be422b866d1b4fa3bdb20b69bea04a9e8f4e1ee07d8213dc7d5cf2
B,E3XB_L3_COMP_F2,L3,20240603,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240603/B0,d6c6d18b5b5b6263ae0539181d95de753cf1652eba5c1fe070e122ec0bb572ca
B,E3XB_L3_COMP_F2,L3,20240603,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240603/B1,4d9d50157c3e608dd0addb1c9124443e7ff6566fecb666d3b84e60670dd42d0c
B,E3XB_L3_COMP_F2,L3,20240603,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240603/B2,4d9d50157c3e608dd0addb1c9124443e7ff6566fecb666d3b84e60670dd42d0c
B,E3XB_L3_COMP_F2,L3,20240603,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240603/B4b,4d9d50157c3e608dd0addb1c9124443e7ff6566fecb666d3b84e60670dd42d0c
B,E3XB_L3_COMP_F2,L3,20240604,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240604/B0,b5a5e655c52d5a3f9f66d992f3f9a6326b65532c4adb704448564510b1b5514a
B,E3XB_L3_COMP_F2,L3,20240604,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240604/B1,b92e58c2e9979661d2d097c0269423a97c1d63bf9354b7bdc80988e3efffd8dd
B,E3XB_L3_COMP_F2,L3,20240604,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240604/B2,b92e58c2e9979661d2d097c0269423a97c1d63bf9354b7bdc80988e3efffd8dd
B,E3XB_L3_COMP_F2,L3,20240604,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240604/B4b,b92e58c2e9979661d2d097c0269423a97c1d63bf9354b7bdc80988e3efffd8dd
B,E3XB_L3_COMP_F2,L3,20240605,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240605/B0,7121aec5d65969964786290fdf034ffffbbb134da690960ba59fbbde68064e14
B,E3XB_L3_COMP_F2,L3,20240605,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240605/B1,bb3dfd4b93999bac24ee51632f916d13e335ff4c1c4621e57e15b9dc18d9ddb1
B,E3XB_L3_COMP_F2,L3,20240605,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240605/B2,bb3dfd4b93999bac24ee51632f916d13e335ff4c1c4621e57e15b9dc18d9ddb1
B,E3XB_L3_COMP_F2,L3,20240605,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240605/B4b,bb3dfd4b93999bac24ee51632f916d13e335ff4c1c4621e57e15b9dc18d9ddb1
B,E3XB_L3_COMP_F2,L3,20240606,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240606/B0,145f03f1837fc81a399b9a8a0b70e2acd4e4c8444f67139a70a109750326e6d3
B,E3XB_L3_COMP_F2,L3,20240606,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240606/B1,134c83b76692bf83a89294115efc5209bd446c5991ba8598a7a29f77370234f8
B,E3XB_L3_COMP_F2,L3,20240606,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240606/B2,134c83b76692bf83a89294115efc5209bd446c5991ba8598a7a29f77370234f8
B,E3XB_L3_COMP_F2,L3,20240606,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240606/B4b,134c83b76692bf83a89294115efc5209bd446c5991ba8598a7a29f77370234f8
B,E3XB_L3_COMP_F2,L3,20240607,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240607/B0,37fbef35997a02bd05f7819432afd11526580d2c745851e49e4f9fbe9d78d7e6
B,E3XB_L3_COMP_F2,L3,20240607,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240607/B1,1637fdd5d5d9aef2d38f906d3596f88e414ecdfbefeed3c2fda3f3d7850a9e5f
B,E3XB_L3_COMP_F2,L3,20240607,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240607/B2,1637fdd5d5d9aef2d38f906d3596f88e414ecdfbefeed3c2fda3f3d7850a9e5f
B,E3XB_L3_COMP_F2,L3,20240607,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240607/B4b,1637fdd5d5d9aef2d38f906d3596f88e414ecdfbefeed3c2fda3f3d7850a9e5f
B,E3XB_L3_COMP_F2,L3,20240608,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240608/B0,98d6b962256417c281d62fb50097075acf78c216272616a6cd06a7ec99095420
B,E3XB_L3_COMP_F2,L3,20240608,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240608/B1,6a94bdd8072bc523b4fcec23ad17b76e70999874a8e2c1481023424bcfc0dbe3
B,E3XB_L3_COMP_F2,L3,20240608,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240608/B2,6a94bdd8072bc523b4fcec23ad17b76e70999874a8e2c1481023424bcfc0dbe3
B,E3XB_L3_COMP_F2,L3,20240608,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240608/B4b,6a94bdd8072bc523b4fcec23ad17b76e70999874a8e2c1481023424bcfc0dbe3
B,E3XB_L3_COMP_F2,L3,20240609,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240609/B0,ab7b13b2b47162c4268fefd8d148700038059d5a30f3a6fab3acd0ab79da7834
B,E3XB_L3_COMP_F2,L3,20240609,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240609/B1,4dd11fdc123599f9b4172106cfb06f2979eabd19aeb580c71b403a3448a8a99d
B,E3XB_L3_COMP_F2,L3,20240609,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240609/B2,4dd11fdc123599f9b4172106cfb06f2979eabd19aeb580c71b403a3448a8a99d
B,E3XB_L3_COMP_F2,L3,20240609,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240609/B4b,4dd11fdc123599f9b4172106cfb06f2979eabd19aeb580c71b403a3448a8a99d
B,E3XB_L3_COMP_F2,L3,20240610,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240610/B0,76f2e033e32c5cfec4530d4354232173e2ea8c5e17bad9f7149aa3fc5b58be42
B,E3XB_L3_COMP_F2,L3,20240610,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240610/B1,0226e591190168f45088bbd3fb0e9af734f4e9892442f2c4cfaba4d9b3fe9478
B,E3XB_L3_COMP_F2,L3,20240610,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240610/B2,0226e591190168f45088bbd3fb0e9af734f4e9892442f2c4cfaba4d9b3fe9478
B,E3XB_L3_COMP_F2,L3,20240610,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240610/B4b,0226e591190168f45088bbd3fb0e9af734f4e9892442f2c4cfaba4d9b3fe9478
B,E3XB_L3_COMP_F2,L3,20240611,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240611/B0,8b8b895f5b635deb4e4341d78a00b536ebd0f6b0e57acdbdf0760ffdec59c0b5
B,E3XB_L3_COMP_F2,L3,20240611,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240611/B1,f2b866dfb6ac7d29bfdca2060ab2a978a77fbc532847c30399496d5337d04617
B,E3XB_L3_COMP_F2,L3,20240611,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240611/B2,f2b866dfb6ac7d29bfdca2060ab2a978a77fbc532847c30399496d5337d04617
B,E3XB_L3_COMP_F2,L3,20240611,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240611/B4b,f2b866dfb6ac7d29bfdca2060ab2a978a77fbc532847c30399496d5337d04617
B,E3XB_L3_COMP_F2,L3,20240612,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240612/B0,5eafa1ecc58c934f9cecd53d69bef6f7fc62a2be1a9c4055befcaeef1e2a284d
B,E3XB_L3_COMP_F2,L3,20240612,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240612/B1,b03f37612f9988ad2e5f2dc9e03a7e85efbfda6caaa844ed05c5530f3a4ce01f
B,E3XB_L3_COMP_F2,L3,20240612,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240612/B2,b03f37612f9988ad2e5f2dc9e03a7e85efbfda6caaa844ed05c5530f3a4ce01f
B,E3XB_L3_COMP_F2,L3,20240612,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240612/B4b,b03f37612f9988ad2e5f2dc9e03a7e85efbfda6caaa844ed05c5530f3a4ce01f
B,E3XB_L3_COMP_F2,L3,20240613,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240613/B0,1dc7604a63435888c23bf7dd4872f4178e291200c559860c9ef23014a1c740e7
B,E3XB_L3_COMP_F2,L3,20240613,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240613/B1,00f729e0a0e439bb53f914e8fd1d9c5388e934dd839b7f9ba8e97421cd06204a
B,E3XB_L3_COMP_F2,L3,20240613,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240613/B2,00f729e0a0e439bb53f914e8fd1d9c5388e934dd839b7f9ba8e97421cd06204a
B,E3XB_L3_COMP_F2,L3,20240613,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240613/B4b,00f729e0a0e439bb53f914e8fd1d9c5388e934dd839b7f9ba8e97421cd06204a
B,E3XB_L3_COMP_F2,L3,20240614,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240614/B0,b9a99e83bc0fce7faf452df255cf4ea643c6301f814d7ecbe84564d28514f4a6
B,E3XB_L3_COMP_F2,L3,20240614,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240614/B1,10806947b393bbb988baa926ce5cf9100377b16b2d0495b692f777ea0a0d6fa5
B,E3XB_L3_COMP_F2,L3,20240614,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240614/B2,10806947b393bbb988baa926ce5cf9100377b16b2d0495b692f777ea0a0d6fa5
B,E3XB_L3_COMP_F2,L3,20240614,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240614/B4b,10806947b393bbb988baa926ce5cf9100377b16b2d0495b692f777ea0a0d6fa5
B,E3XB_L3_COMP_F2,L3,20240615,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240615/B0,6ac111be7593107a034791d0659c3991c0b8d10988d60f125c0ba36bd9a8bd33
B,E3XB_L3_COMP_F2,L3,20240615,B1,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240615/B1,5b240bb8aa98f723f6246ceddd6fe341e18515baabdbe766a51fd73e68ae5b4b
B,E3XB_L3_COMP_F2,L3,20240615,B2,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240615/B2,5b240bb8aa98f723f6246ceddd6fe341e18515baabdbe766a51fd73e68ae5b4b
B,E3XB_L3_COMP_F2,L3,20240615,B4b,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240615/B4b,5b240bb8aa98f723f6246ceddd6fe341e18515baabdbe766a51fd73e68ae5b4b
B,E3XB_L3_COMP_F2,L3,20240616,B0,1200,2,2,0,0,runs/experiment3_cross_site/site_b_amsterdam/E3XB_L3_COMP_F2/seed20240616/B0,96a0bcde9916b986e5f1cc67cc14f58118c85585177f71b4ef0e04132e81ff95
